,index,ID,Age,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Income,marital_Single,marital_Married,marital_Together,marital_Divorced,marital_Widow,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Customer_Days,Complain,MntTotal,MntRegularProds,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmpOverall,Response
1278,1278,2931,46,False,False,True,False,False,71847.0,False,False,False,True,False,0,0,95,3,4325,0,1192,982,737,21,106,55,63,210,0,6,7,9,1,0
1279,1279,907,49,False,False,True,False,False,46149.0,False,True,False,False,False,0,1,36,5,3891,0,362,335,254,6,71,4,0,27,5,5,1,7,0,0
1280,1280,3698,41,False,False,True,False,False,78687.0,False,False,True,False,False,0,0,13,2,4368,0,2130,1889,817,185,687,145,55,241,1,4,6,8,1,1
1281,1281,9516,53,True,False,False,False,False,49118.0,False,False,False,True,False,0,0,90,7,4359,0,1229,1110,620,54,239,99,98,119,2,9,7,10,2,1
1282,1282,679,67,False,False,False,False,True,37633.0,False,True,False,False,False,1,1,49,9,4326,0,38,37,13,4,20,0,0,1,2,1,0,3,0,0
1283,1283,7384,73,False,False,False,True,False,39767.0,False,False,True,False,False,0,0,18,8,4022,0,485,438,113,61,204,34,26,47,2,7,1,7,0,0
1284,1284,5043,73,False,True,False,False,False,26997.0,False,True,False,False,False,0,0,89,7,4280,0,434,290,7,23,78,133,49,144,2,4,2,5,0,0
1285,1285,5267,54,False,False,True,False,False,33986.0,False,False,False,True,False,1,0,43,7,4151,0,44,39,16,2,18,2,1,5,1,1,0,3,0,0
1286,1286,339,52,False,False,False,False,True,57091.0,False,True,False,False,False,0,1,82,7,4262,0,496,492,462,0,24,6,0,4,2,9,2,5,1,1
1287,1287,2516,55,True,False,False,False,False,46831.0,False,True,False,False,False,1,1,84,4,4065,0,78,44,22,2,10,6,4,34,2,1,2,2,0,0
1288,1288,9010,52,False,False,False,True,False,83151.0,False,True,False,False,False,0,0,80,2,4183,0,2346,2136,968,147,842,137,42,210,1,5,7,10,3,1
1289,1289,378,53,False,False,True,False,False,52531.0,False,True,False,False,False,0,0,68,6,4225,0,794,669,283,112,151,51,72,125,2,7,2,10,0,0
1290,1290,4808,68,False,False,True,False,False,15759.0,False,True,False,False,False,0,0,12,7,3976,0,17,14,1,2,5,6,0,3,1,1,0,2,0,0
1291,1291,5068,53,False,False,True,False,False,22804.0,True,False,False,False,False,1,0,75,9,4012,0,26,25,14,1,7,2,1,1,1,2,0,2,0,0
1292,1292,7628,51,True,False,False,False,False,43050.0,False,True,False,False,False,1,0,10,5,3782,0,76,68,30,5,24,6,3,8,2,2,0,4,0,0
1293,1293,7128,47,False,False,False,False,True,42997.0,True,False,False,False,False,1,1,91,7,3883,0,15,10,4,0,5,0,1,5,1,1,0,2,0,0
1294,1294,2811,61,False,False,False,False,True,48918.0,True,False,False,False,False,1,1,21,4,3757,0,62,61,52,0,9,0,0,1,2,1,0,4,0,0
1295,1295,3551,70,False,False,False,True,False,60033.0,False,False,True,False,False,0,1,28,2,3771,0,198,150,62,1,57,19,11,48,2,2,1,5,0,0
1296,1296,1663,46,False,False,False,False,True,34043.0,False,False,True,False,False,1,0,97,9,3926,0,49,39,20,2,14,3,0,10,1,2,0,2,0,0
1297,1297,5543,58,False,False,True,False,False,57811.0,False,False,True,False,False,0,1,49,5,4049,0,802,724,545,7,114,37,21,78,5,7,2,11,1,0
1298,1298,1577,78,False,False,True,False,False,78569.0,False,True,False,False,False,0,0,14,1,3809,0,1736,1641,558,79,622,207,175,95,1,4,6,4,1,1
1299,1299,10641,46,False,False,True,False,False,7500.0,True,False,False,False,False,1,1,5,6,4228,0,57,32,6,5,4,13,4,25,4,2,1,3,0,0
1300,1300,5336,53,False,False,False,True,False,157733.0,False,False,True,False,False,1,0,37,1,4069,0,59,51,39,1,9,2,0,8,0,1,0,1,0,0
1301,1301,6024,71,False,False,True,False,False,94384.0,False,False,True,False,False,0,0,62,2,4161,0,2302,2130,1111,24,790,160,45,172,0,5,8,5,3,1
1302,1302,1878,39,True,False,False,False,False,23148.0,False,True,False,False,False,0,0,83,7,3810,0,37,27,4,6,8,6,3,10,1,2,0,3,0,0
1303,1303,3099,54,False,False,True,False,False,44267.0,False,False,False,True,False,1,1,48,9,4168,0,310,261,183,5,65,3,5,49,5,5,2,4,0,0
1304,1304,6055,45,False,False,True,False,False,71626.0,False,True,False,False,False,0,0,94,3,4284,0,1305,1233,546,72,376,94,145,72,1,5,5,8,1,0
1305,1305,5841,58,False,False,True,False,False,60894.0,False,False,True,False,False,0,1,61,7,4045,0,832,778,606,7,155,10,0,54,5,10,3,8,0,0
1306,1306,3972,48,False,False,True,False,False,50200.0,False,False,True,False,False,1,1,70,8,4131,0,401,337,266,6,51,8,6,64,6,7,1,5,0,0
1307,1307,4394,59,False,False,False,False,True,81051.0,False,True,False,False,False,0,0,43,2,3716,0,1501,1487,1142,29,249,38,29,14,1,5,5,12,2,0
1308,1308,5758,42,False,False,True,False,False,65169.0,False,True,False,False,False,0,0,23,6,3845,0,1189,1143,1074,0,69,0,0,46,1,10,4,13,4,1
1309,1309,6658,52,False,False,True,False,False,59868.0,False,False,True,False,False,0,1,37,6,4021,0,1194,1040,771,51,154,54,10,154,7,11,2,12,0,0
1310,1310,4603,64,False,False,False,False,True,65695.0,False,True,False,False,False,0,1,50,4,3828,0,656,650,371,32,189,0,58,6,2,5,4,10,0,0
1311,1311,8427,68,False,False,False,True,False,64857.0,True,False,False,False,False,0,0,78,4,4262,0,1540,1497,556,14,717,210,0,43,1,7,5,10,0,0
1312,1312,10260,59,False,False,False,True,False,45143.0,False,False,True,False,False,0,1,74,7,3986,0,311,297,202,5,74,11,5,14,3,6,1,5,0,0
1313,1313,7143,69,True,False,False,False,False,74805.0,False,False,True,False,False,0,1,14,2,3914,0,820,783,209,162,209,41,162,37,5,4,7,10,0,0
1314,1314,8789,35,True,False,False,False,False,59060.0,False,True,False,False,False,1,0,77,4,3848,0,274,262,35,40,111,36,40,12,3,3,1,7,0,0
1315,1315,6197,62,False,False,False,False,True,27238.0,True,False,False,False,False,1,1,39,9,4114,0,57,54,37,0,17,0,0,3,3,3,0,3,0,0
1316,1316,4554,59,False,False,True,False,False,47009.0,False,False,True,False,False,0,1,89,4,3950,0,448,358,171,45,73,59,10,90,4,3,2,8,0,0
1317,1317,4937,51,True,False,False,False,False,46094.0,False,True,False,False,False,1,1,62,7,3698,0,44,39,12,2,20,3,2,5,1,1,0,3,0,0
1318,1318,1920,52,False,False,True,False,False,40321.0,False,True,False,False,False,1,1,59,7,4014,0,102,75,44,4,21,6,0,27,2,3,0,3,0,0
1319,1319,8749,40,False,False,True,False,False,37235.0,False,False,True,False,False,1,0,68,4,3827,0,61,41,20,2,9,4,6,20,1,1,1,2,0,0
1320,1320,1650,64,False,False,False,True,False,81843.0,False,True,False,False,False,0,0,13,3,4112,0,1643,1505,779,86,537,34,69,138,1,5,9,12,0,0
1321,1321,10377,66,False,False,False,True,False,46692.0,False,False,True,False,False,0,1,37,6,4067,0,397,309,170,6,97,24,12,88,3,6,1,5,0,0
1322,1322,9206,56,False,False,True,False,False,77382.0,False,False,True,False,False,0,1,36,1,3852,0,1121,987,491,48,231,112,105,134,2,5,7,12,1,0
1323,1323,10971,47,False,False,True,False,False,37774.0,True,False,False,False,False,2,0,28,9,4343,1,473,297,173,8,107,7,2,176,4,7,2,3,1,1
1324,1324,6398,50,False,True,False,False,False,18393.0,False,True,False,False,False,1,0,2,8,3771,0,50,46,7,10,13,16,0,4,2,3,0,3,0,0
1325,1325,9212,62,False,False,False,True,False,72828.0,False,True,False,False,False,0,1,17,7,4179,0,1678,1473,1205,0,235,19,14,205,6,6,3,13,0,0
1326,1326,7937,42,False,False,True,False,False,24711.0,False,True,False,False,False,0,0,86,7,3751,0,58,51,10,7,25,6,3,7,1,3,0,3,0,0
1327,1327,839,49,False,False,False,False,True,45503.0,False,True,False,False,False,1,0,54,5,3956,0,170,152,97,4,44,6,1,18,1,3,1,4,0,0
1328,1328,4246,42,False,False,False,True,False,6560.0,True,False,False,False,False,0,0,2,17,3878,0,373,111,67,11,26,4,3,262,0,1,0,1,0,0
1329,1329,158,79,False,False,False,False,True,71604.0,False,False,True,False,False,0,0,3,4,3903,0,1196,1099,345,53,528,98,75,97,1,8,3,5,1,1
1330,1330,4832,45,False,False,True,False,False,27244.0,False,True,False,False,False,1,0,84,7,3793,0,101,55,6,5,17,3,24,46,2,2,2,2,0,0
1331,1331,5621,55,False,False,True,False,False,48752.0,False,True,False,False,False,1,1,8,9,4243,0,316,316,73,57,100,71,15,0,5,6,1,5,0,1
1332,1332,1945,62,False,False,True,False,False,71434.0,False,True,False,False,False,0,1,4,4,3963,0,1400,1232,711,36,217,172,96,168,3,7,4,7,2,0
1333,1333,5147,76,False,False,True,False,False,90842.0,True,False,False,False,False,0,0,57,1,4014,0,1424,1331,774,70,118,182,187,93,1,4,9,13,0,0
1334,1334,2535,46,False,False,False,True,False,88097.0,False,True,False,False,False,1,0,24,9,4359,0,844,769,163,0,480,0,126,75,1,6,5,8,3,1
1335,1335,11039,49,False,False,True,False,False,51948.0,False,True,False,False,False,0,1,51,5,3964,0,311,270,82,33,54,71,30,41,2,5,2,4,0,0
1336,1336,9495,42,False,False,True,False,False,71853.0,False,False,True,False,False,0,0,29,1,4096,0,1149,1117,358,108,413,141,97,32,1,2,8,6,0,0
1337,1337,9635,41,False,False,False,True,False,35876.0,False,True,False,False,False,0,0,13,6,3749,0,129,115,66,2,40,4,3,14,1,3,1,3,0,0
1338,1338,2173,72,False,False,True,False,False,40049.0,False,False,False,False,True,0,1,23,6,3935,0,32,29,13,6,7,0,3,3,1,1,0,3,0,0
1339,1339,942,42,False,False,True,False,False,39660.0,True,False,False,False,False,1,0,36,9,4369,0,299,263,139,13,78,20,13,36,3,7,1,3,0,1
1340,1340,9386,62,False,False,True,False,False,50127.0,False,False,True,False,False,0,1,88,6,3710,0,320,305,274,0,21,4,6,15,1,5,1,6,1,0
1341,1341,5510,47,False,False,False,True,False,43263.0,False,True,False,False,False,0,1,2,5,4264,0,441,339,262,6,61,0,10,102,3,5,2,6,0,0
1342,1342,873,75,False,False,False,True,False,62845.0,False,True,False,False,False,1,1,3,8,4315,0,1178,1144,1099,0,45,0,0,34,11,3,4,10,1,1
1343,1343,2253,34,False,False,True,False,False,18929.0,False,True,False,False,False,0,0,15,6,4177,0,85,67,32,0,8,23,4,18,1,1,0,4,0,0
1344,1344,5181,42,False,True,False,False,False,24367.0,True,False,False,False,False,1,0,58,9,4145,0,24,19,2,4,2,0,11,5,1,1,0,2,0,0
1345,1345,979,49,False,False,True,False,False,33249.0,True,False,False,False,False,1,0,11,6,4173,0,112,70,6,10,21,19,14,42,2,2,1,3,0,0
1346,1346,10390,65,True,False,False,False,False,26887.0,False,True,False,False,False,0,1,27,6,4183,0,30,24,6,7,4,3,4,6,1,1,0,3,0,0
1347,1347,4698,41,False,False,False,False,True,50150.0,False,True,False,False,False,0,0,32,5,4053,0,410,399,135,46,92,65,61,11,2,5,2,7,0,0
1348,1348,7793,48,False,False,True,False,False,62061.0,False,False,True,False,False,0,1,12,6,3981,0,800,762,641,7,84,0,30,38,3,10,4,7,1,0
1349,1349,1745,62,False,False,False,False,True,85696.0,False,False,False,True,False,0,0,88,1,4101,0,1313,1301,714,76,395,116,0,12,1,4,6,9,0,1
1350,1350,10590,68,False,False,False,False,True,76542.0,False,False,True,False,False,0,0,91,2,4135,0,1483,1469,794,73,573,0,29,14,1,4,8,10,0,0
1351,1351,5080,31,False,False,True,False,False,70515.0,True,False,False,False,False,0,0,12,2,3930,0,1258,1118,420,0,452,182,64,140,1,6,6,4,0,1
1352,1352,8369,37,False,False,True,False,False,18227.0,False,False,True,False,False,1,0,21,8,4277,0,28,17,1,2,7,4,3,11,1,0,1,2,0,0
1353,1353,5232,59,False,False,True,False,False,69139.0,False,True,False,False,False,0,1,23,4,3832,0,227,221,86,12,75,33,15,6,1,4,1,5,0,0
1354,1354,2407,42,False,False,True,False,False,69109.0,False,True,False,False,False,0,0,10,4,4276,0,1555,1460,823,25,459,124,29,95,1,6,6,7,1,1
1355,1355,3834,62,False,False,True,False,False,69627.0,True,False,False,False,False,0,1,35,5,4148,0,861,808,231,161,215,171,30,53,2,8,2,11,0,0
1356,1356,7912,46,False,False,True,False,False,38136.0,False,True,False,False,False,1,0,69,8,4112,0,103,70,8,15,27,0,20,33,2,3,1,2,1,0
1357,1357,7712,78,False,False,False,False,True,62159.0,True,False,False,False,False,0,0,68,4,3741,0,634,605,182,17,259,77,70,29,1,6,2,10,0,0
1358,1358,1065,61,False,False,True,False,False,80695.0,True,False,False,False,False,0,0,85,2,3861,0,1918,1900,557,129,984,193,37,18,1,5,8,5,0,0
1359,1359,7275,53,False,False,False,True,False,33316.0,True,False,False,False,False,1,1,34,6,3947,0,131,119,79,1,31,4,4,12,3,2,1,4,0,0
1360,1360,1343,56,False,False,True,False,False,58554.0,False,False,True,False,False,1,1,55,7,4320,0,586,498,368,24,68,38,0,88,6,8,2,6,0,0
1361,1361,1384,32,False,True,False,False,False,17256.0,False,True,False,False,False,1,0,10,8,3897,0,62,40,6,4,14,8,8,22,2,2,1,2,1,0
1362,1362,9967,50,False,False,True,False,False,53034.0,False,False,False,True,False,1,1,30,8,4074,0,447,397,160,15,196,15,11,50,8,6,1,7,0,0
1363,1363,6181,74,True,False,False,False,False,52203.0,False,False,True,False,False,0,0,36,6,4377,0,939,911,488,21,238,56,108,28,1,8,7,11,0,0
1364,1364,10507,47,True,False,False,False,False,59601.0,False,False,False,True,False,0,1,14,8,4018,0,797,774,691,7,69,0,7,23,4,2,2,7,1,0
1365,1365,2674,66,False,False,False,True,False,75154.0,True,False,False,False,False,0,1,79,3,4342,0,1143,1061,543,10,205,160,143,82,1,6,3,6,0,1
1366,1366,2698,48,False,False,True,False,False,47025.0,True,False,False,False,False,0,1,52,6,3913,0,415,389,254,7,108,20,0,26,3,6,3,5,0,0
1367,1367,3231,51,False,False,True,False,False,37971.0,False,True,False,False,False,1,0,97,8,3895,0,30,23,5,4,10,2,2,7,1,1,0,3,0,0
1368,1368,4096,56,False,False,False,True,False,41335.0,False,False,False,True,False,1,0,24,7,3864,0,187,182,112,19,21,16,14,5,3,4,1,4,0,0
1369,1369,10476,66,False,False,True,False,False,67267.0,False,True,False,False,False,0,1,0,2,3726,0,251,221,134,11,59,15,2,30,1,3,2,5,0,0
1370,1370,5948,49,False,False,True,False,False,57338.0,True,False,False,False,False,0,1,96,5,3740,0,237,220,143,6,52,11,8,17,2,4,1,5,0,0
1371,1371,9140,64,True,False,False,False,False,50523.0,False,False,True,False,False,1,1,89,6,3865,0,91,90,51,4,24,4,7,1,2,2,0,4,0,0
1372,1372,10258,59,False,False,False,True,False,35791.0,True,False,False,False,False,2,1,94,8,4098,0,35,32,27,0,5,0,0,3,2,1,0,3,0,0
1373,1373,5675,64,False,False,False,False,True,50611.0,False,False,False,True,False,0,1,98,6,4312,0,493,489,459,0,24,6,0,4,6,4,5,7,1,0
1374,1374,4743,55,False,False,False,False,True,56242.0,False,True,False,False,False,0,1,72,6,4162,0,971,883,689,8,167,11,8,88,5,8,4,11,0,0
1375,1375,8805,64,False,False,True,False,False,48904.0,True,False,False,False,False,0,1,1,8,4253,0,371,344,283,10,38,0,13,27,4,7,2,4,0,0
1376,1376,1542,49,False,False,True,False,False,56243.0,True,False,False,False,False,1,2,26,5,3860,0,396,389,347,0,35,4,3,7,6,4,2,8,0,0
1377,1377,6770,39,False,False,True,False,False,21355.0,False,True,False,False,False,1,0,5,6,3992,0,68,37,5,13,14,0,5,31,2,2,1,2,1,1
1378,1378,8773,53,False,False,False,True,False,57420.0,False,False,True,False,False,0,1,22,7,4048,0,322,298,280,0,18,0,0,24,3,5,1,6,1,0
1379,1379,10475,54,False,False,False,True,False,50943.0,False,False,True,False,False,0,1,39,5,4133,0,317,303,187,5,65,26,20,14,2,4,2,6,0,0
1380,1380,10420,69,False,False,False,True,False,46390.0,False,False,False,True,False,0,1,56,7,3734,0,222,184,95,14,64,2,9,38,1,4,2,3,0,0
1381,1381,7514,68,True,False,False,False,False,54342.0,False,False,True,False,False,1,1,74,6,4040,0,177,149,84,10,34,11,10,28,4,3,1,4,0,0
1382,1382,2902,66,False,False,True,False,False,52028.5,False,False,True,False,False,1,1,87,5,4343,0,45,39,19,4,12,2,2,6,1,1,0,3,0,0
1383,1383,4345,60,True,False,False,False,False,46805.0,True,False,False,False,False,1,1,49,7,3847,0,21,17,5,1,9,2,0,4,1,1,0,2,0,0
1384,1384,793,51,False,False,True,False,False,20895.0,False,True,False,False,False,1,0,24,9,4310,0,45,41,18,3,17,3,0,4,1,2,0,3,0,0
1385,1385,10909,76,False,False,True,False,False,92344.0,False,True,False,False,False,0,0,9,1,3844,0,1899,1780,992,24,694,51,19,119,0,5,10,5,2,0
1386,1386,3769,52,False,False,False,False,True,55212.0,False,False,True,False,False,1,0,17,7,3798,0,42,39,25,1,13,0,0,3,1,1,0,3,0,0
1387,1387,8702,48,True,False,False,False,False,26907.0,False,False,True,False,False,1,1,10,7,3992,0,22,20,9,1,7,0,3,2,2,1,0,3,0,0
1388,1388,4791,44,False,False,True,False,False,44964.0,False,False,True,False,False,1,1,35,8,4239,0,41,39,19,1,17,2,0,2,1,1,0,3,0,0
1389,1389,2963,45,False,False,True,False,False,75507.0,False,False,True,False,False,0,0,56,3,3737,0,1440,1360,709,93,374,104,80,80,1,8,6,6,0,0
1390,1390,8216,52,False,False,False,True,False,53761.0,False,True,False,False,False,1,1,7,5,3940,0,325,254,158,0,76,13,7,71,6,4,4,3,0,0
1391,1391,8140,51,False,False,True,False,False,22682.0,False,False,True,False,False,1,0,51,4,3948,0,95,59,10,14,29,4,2,36,3,2,1,4,0,0
1392,1392,10146,52,False,False,False,False,True,38887.0,False,False,True,False,False,1,0,17,7,3798,0,42,39,25,1,13,0,0,3,1,1,0,3,0,0
1393,1393,5289,49,True,False,False,False,False,41658.0,True,False,False,False,False,1,1,30,4,4276,0,72,43,8,4,12,15,4,29,2,1,1,2,0,0
1394,1394,2587,52,False,False,False,False,True,29791.0,False,True,False,False,False,1,0,21,5,3724,0,20,20,14,0,6,0,0,0,2,2,0,3,0,0
1395,1395,4405,68,False,False,False,True,False,63915.0,False,True,False,False,False,0,2,2,5,4013,0,789,774,622,7,115,30,0,15,2,6,3,12,0,0
1396,1396,8663,50,False,False,True,False,False,39996.0,False,False,False,True,False,1,1,85,6,3717,0,15,14,11,0,3,0,0,1,1,1,0,2,0,0
1397,1397,2589,52,False,False,True,False,False,26759.0,False,False,False,True,False,1,0,65,6,3821,0,59,57,25,3,16,8,5,2,2,2,1,3,0,0
1398,1398,3421,56,False,False,False,True,False,63841.0,False,False,False,True,False,0,1,64,6,4113,0,908,777,635,15,100,20,7,131,1,9,3,9,0,0
1399,1399,10490,55,False,False,False,False,True,51039.0,False,True,False,False,False,1,1,11,7,4245,0,417,308,100,64,79,65,0,109,2,6,2,4,0,0
1400,1400,4094,63,False,False,True,False,False,60544.0,False,True,False,False,False,1,1,92,6,4352,0,289,254,201,2,43,3,5,35,4,5,1,5,0,0
1401,1401,9958,52,False,False,True,False,False,65685.0,False,True,False,False,False,0,1,54,5,3771,0,769,712,642,14,49,0,7,57,1,9,2,9,0,0
1402,1402,2534,71,False,False,True,False,False,37716.0,False,True,False,False,False,0,1,4,7,3748,0,188,147,97,1,41,6,2,41,2,4,1,3,0,0
1403,1403,4188,67,False,False,True,False,False,36864.0,True,False,False,False,False,0,1,53,8,4364,0,354,265,204,5,39,17,0,89,3,5,2,4,0,1
1404,1404,6613,54,False,False,False,True,False,44511.0,False,True,False,False,False,1,0,39,8,4304,0,727,713,513,7,133,46,14,14,6,8,4,8,0,0
1405,1405,10827,57,False,False,False,False,True,36947.0,False,True,False,False,False,1,1,49,9,4370,0,146,117,88,3,21,4,1,29,4,3,0,4,0,0
1406,1406,5491,73,False,False,False,True,False,47352.0,False,False,True,False,False,0,1,70,7,4123,0,319,304,172,12,112,8,0,15,4,6,1,5,0,0
1407,1407,8402,71,False,False,False,True,False,67087.0,False,True,False,False,False,0,1,40,4,3873,0,794,751,329,35,222,130,35,43,2,7,5,8,0,0
1408,1408,8783,74,False,False,True,False,False,57045.0,False,True,False,False,False,0,1,40,3,4338,0,454,437,296,13,104,11,13,17,3,4,2,9,0,0
1409,1409,10010,71,False,False,False,False,True,36957.0,False,False,False,True,False,1,1,43,9,4340,0,152,121,100,2,16,2,1,31,4,3,2,2,0,1
1410,1410,618,47,False,False,False,False,True,69389.0,False,True,False,False,False,0,1,17,4,4318,0,797,782,422,7,238,69,46,15,1,7,2,12,0,0
1411,1411,9121,52,False,False,True,False,False,80134.0,False,True,False,False,False,1,0,40,6,4084,0,1690,1610,1218,16,272,104,0,80,2,5,3,6,3,1
1412,1412,361,55,False,False,False,True,False,43142.0,False,True,False,False,False,1,1,84,7,3810,0,20,16,5,1,7,2,1,4,1,1,0,2,0,0
1413,1413,4310,80,False,False,True,False,False,80589.0,False,True,False,False,False,0,0,25,1,3837,0,1428,1402,507,93,520,242,40,26,1,5,10,5,1,1
1414,1414,2678,34,False,False,True,False,False,34412.0,True,False,False,False,False,1,0,62,9,4180,0,209,154,52,12,50,4,36,55,3,5,0,3,0,0
1415,1415,6376,45,False,False,True,False,False,57537.0,True,False,False,False,False,1,0,83,4,4063,0,545,445,191,56,139,51,8,100,4,4,3,8,0,0
1416,1416,524,58,False,True,False,False,False,22634.0,False,False,True,False,False,0,0,47,8,4208,0,96,50,2,23,11,8,6,46,1,2,1,2,0,0
1417,1417,10341,76,False,False,True,False,False,51315.0,False,False,True,False,False,0,0,45,2,3805,0,222,181,68,28,39,16,30,41,1,2,2,5,0,0
1418,1418,5654,52,False,False,True,False,False,36026.0,False,True,False,False,False,2,1,34,6,3784,0,61,44,20,4,10,6,4,17,2,2,0,3,0,0
1419,1419,4098,51,False,False,True,False,False,24639.0,False,True,False,False,False,1,1,3,6,3831,0,44,43,20,3,16,0,4,1,3,2,0,4,0,0
1420,1420,5824,52,False,False,False,False,True,34578.0,False,False,True,False,False,2,1,1,6,3758,0,8,8,7,0,1,0,0,0,1,1,0,2,0,0
1421,1421,7000,52,True,False,False,False,False,65704.0,True,False,False,False,False,0,0,18,1,3938,0,817,571,279,172,74,38,8,246,1,2,10,10,0,0
1422,1422,2561,58,False,False,True,False,False,63810.0,True,False,False,False,False,0,1,45,8,4274,0,1371,1270,977,12,253,16,12,101,4,4,3,12,1,0
1423,1423,5229,55,False,False,False,False,True,54132.0,False,False,True,False,False,0,1,81,7,3812,0,42,39,30,1,8,0,0,3,1,1,0,3,0,0
1424,1424,4086,65,False,False,True,False,False,18690.0,False,True,False,False,False,0,0,77,8,4227,0,60,41,6,1,7,23,4,19,1,1,1,2,0,0
1425,1425,2428,54,False,False,True,False,False,28164.0,False,True,False,False,False,1,0,23,7,4100,0,78,66,3,18,26,11,8,12,3,2,0,4,0,0
1426,1426,8254,50,False,False,False,False,True,34596.0,False,True,False,False,False,1,0,48,8,4121,0,23,16,14,0,2,0,0,7,1,1,0,2,0,0
